Peak Name,RT,RRT,LCAP ,Area ,Height ,As (EP),Amount ,id,excel_sheet
,5.426716666666667,n.a.,0.2858223076287185,0.16593200480497022,1.4650056562402314,0.9794023902740849,n.a.,JJS-21-017,JJS-21-017-S5JJS-21-017.xls
Cis Mono Ester,7.956716666666667,n.a.,0.2113561829885005,0.12270125261449058,1.0787244748670053,0.9166808659705186,n.a.,JJS-21-017,JJS-21-017-S5JJS-21-017.xls
,10.27005,n.a.,0.011947635060308638,0.006936110252144535,0.0667962723284107,0.861029985269985,n.a.,JJS-21-017,JJS-21-017-S5JJS-21-017.xls
,11.483383333333334,n.a.,0.010560071423053865,0.006130570551502124,0.04699944412727258,0.9121859869124669,n.a.,JJS-21-017,JJS-21-017-S5JJS-21-017.xls
Cis/Trans Atracurium,13.096716666666667,n.a.,0.08872099385071046,0.05150630998704678,0.5115238868248229,n.a.,n.a.,JJS-21-017,JJS-21-017-S5JJS-21-017.xls
Cis,13.373383333333333,n.a.,98.70132415615431,57.300316165001604,571.5924964283653,1.2187665104342449,0.49831816038443444,JJS-21-017,JJS-21-017-S5JJS-21-017.xls
cis-monoacrylate,15.293383333333333,n.a.,0.16711652120675546,0.09701824756061495,0.7948287314350331,0.7885269876671346,n.a.,JJS-21-017,JJS-21-017-S5JJS-21-017.xls
,16.38005,n.a.,0.2410512720601714,0.13994051467000912,0.16239103551397033,1.9074440850160432,n.a.,JJS-21-017,JJS-21-017-S5JJS-21-017.xls
,2.0933333333333333,n.a.,0.009425907992564911,0.005530185692195645,0.10396483260472653,0.6546910014619607,n.a.,JJS-21-017,JJS-21-017-FILLALLJJS-21-017.xls
,2.28,n.a.,0.05288191025090852,0.03102584744899148,0.6625468339264073,0.8958640632796574,n.a.,JJS-21-017,JJS-21-017-FILLALLJJS-21-017.xls
,2.506666666666667,n.a.,0.09608156226879769,0.056371108370868256,1.2579860132000757,1.0578619561435547,n.a.,JJS-21-017,JJS-21-017-FILLALLJJS-21-017.xls
,2.87,n.a.,0.010304567986460351,0.006045696020789786,0.10528497179626059,0.9728079997303489,n.a.,JJS-21-017,JJS-21-017-FILLALLJJS-21-017.xls
Cis Acid,3.8533333333333335,n.a.,0.12887329398954653,0.07561003641126994,0.8884328425754168,0.9558201224200167,0.0008265442937229927,JJS-21-017,JJS-21-017-FILLALLJJS-21-017.xls
,5.426666666666667,n.a.,0.28387648082557065,0.16655049612734812,1.4662793107650676,0.9625771178411627,n.a.,JJS-21-017,JJS-21-017-FILLALLJJS-21-017.xls
Cis Mono Ester,7.956666666666667,n.a.,0.2130448947256854,0.12499356343565533,1.0993255728478728,0.9475536350833528,n.a.,JJS-21-017,JJS-21-017-FILLALLJJS-21-017.xls
,10.266666666666667,n.a.,0.009329540197440794,0.005473646650842365,0.05917766447412874,0.8775342235153966,n.a.,JJS-21-017,JJS-21-017-FILLALLJJS-21-017.xls
,11.5,n.a.,0.012755736099144767,0.007483797775721616,0.05218866336142931,1.1713632983218265,n.a.,JJS-21-017,JJS-21-017-FILLALLJJS-21-017.xls
Cis/Trans Atracurium,13.096666666666666,n.a.,0.08799323369523956,0.05162568130044162,0.5189354561470805,n.a.,n.a.,JJS-21-017,JJS-21-017-FILLALLJJS-21-017.xls
Cis,13.376666666666667,n.a.,97.84407537118179,57.40517583140366,573.1055240223563,1.181159815385337,0.4992300833816746,JJS-21-017,JJS-21-017-FILLALLJJS-21-017.xls
cis-monoacrylate,15.29,n.a.,0.24183636567430608,0.14188553615838104,0.8969926124660502,n.a.,n.a.,JJS-21-017,JJS-21-017-FILLALLJJS-21-017.xls
,16.36,n.a.,1.009521135112537,0.5922866361280168,0.39310199585895855,n.a.,n.a.,JJS-21-017,JJS-21-017-FILLALLJJS-21-017.xls
,2.0934,n.a.,0.010628576748638987,0.0062558179158616325,0.11561781570887578,0.6668206431123982,n.a.,JJS-21-017,JJS-21-017-S4JJS-21-017.xls
,2.2734,n.a.,0.05132307080931298,0.03020797548524536,0.631683294995647,0.9197281945886521,n.a.,JJS-21-017,JJS-21-017-S4JJS-21-017.xls
,2.5067333333333335,n.a.,0.0947498291502134,0.05576830207286551,1.2083827407703776,1.0216758655583151,n.a.,JJS-21-017,JJS-21-017-S4JJS-21-017.xls
Cis Acid,3.8534,n.a.,0.12198793712420883,0.07180023634663493,0.8529890336589785,0.974230385600314,0.000784896800174369,JJS-21-017,JJS-21-017-S4JJS-21-017.xls
,5.426733333333333,n.a.,0.2784365609440738,0.1638835064730453,1.4466210281910572,0.9544047443084345,n.a.,JJS-21-017,JJS-21-017-S4JJS-21-017.xls
Cis Mono Ester,7.956733333333333,n.a.,0.21283728367484525,0.12527277394378503,1.0873544626406557,0.922606170845859,n.a.,JJS-21-017,JJS-21-017-S4JJS-21-017.xls
,10.2734,n.a.,0.012237072390702904,0.007202553879968712,0.05985780716480064,0.947415434375893,n.a.,JJS-21-017,JJS-21-017-S4JJS-21-017.xls
Cis/Trans Atracurium,13.096733333333333,n.a.,0.08543282413890453,0.05028445524648942,0.5204248773326763,n.a.,n.a.,JJS-21-017,JJS-21-017-S4JJS-21-017.xls
Cis,13.3734,n.a.,98.02185449685541,57.69416620959459,573.7276341157008,1.2162135165986718,0.501743318268795,JJS-21-017,JJS-21-017-S4JJS-21-017.xls
cis-monoacrylate,15.290066666666666,n.a.,0.24784175588041876,0.1458758715680223,0.9008485204737349,n.a.,n.a.,JJS-21-017,JJS-21-017-S4JJS-21-017.xls
,16.390066666666666,n.a.,0.8626705922832754,0.50775473276643,0.3712144111039938,n.a.,n.a.,JJS-21-017,JJS-21-017-S4JJS-21-017.xls
,2.093383333333333,n.a.,0.010071708765587136,0.005887604013601571,0.1154653729083625,0.6525706265098038,n.a.,JJS-21-017,JJS-21-017-S3JJS-21-017.xls
,2.27005,n.a.,0.05186805480750063,0.030320432686234917,0.6395609055855198,1.0372147621495742,n.a.,JJS-21-017,JJS-21-017-S3JJS-21-017.xls
,2.5067166666666667,n.a.,0.09587861493091873,0.05604762123529581,1.204386770383416,1.0483940027349616,n.a.,JJS-21-017,JJS-21-017-S3JJS-21-017.xls
Cis Acid,3.85005,n.a.,0.12458862476810882,0.0728305895559775,0.8578572571722145,0.978573409428074,0.0007961602858982609,JJS-21-017,JJS-21-017-S3JJS-21-017.xls
,5.423383333333334,n.a.,0.2906044824516568,0.16987823586589182,1.5092054030797621,0.951983604787569,n.a.,JJS-21-017,JJS-21-017-S3JJS-21-017.xls
Cis Mono Ester,7.95005,n.a.,0.212515136708375,0.12422966161515843,1.0918183752553512,0.947529547798841,n.a.,JJS-21-017,JJS-21-017-S3JJS-21-017.xls
,10.266716666666667,n.a.,0.012631536576621138,0.007383998800737189,0.1923835954557952,1.0365911395948786,n.a.,JJS-21-017,JJS-21-017-S3JJS-21-017.xls
,11.486716666666666,n.a.,0.010150677360518029,0.005933766569259672,0.04837110356562586,0.9815773940235473,n.a.,JJS-21-017,JJS-21-017-S3JJS-21-017.xls
Cis/Trans Atracurium,13.093383333333334,n.a.,0.0886295542277752,0.05181004845752684,0.5170267589707,n.a.,n.a.,JJS-21-017,JJS-21-017-S3JJS-21-017.xls
Cis,13.37005,n.a.,98.75271832751724,57.72773164030839,579.5963784314025,1.2204865356287897,0.5020352235287528,JJS-21-017,JJS-21-017-S3JJS-21-017.xls
cis-monoacrylate,15.286716666666667,n.a.,0.1670184056843913,0.09763370432360127,0.8261618670136571,0.7894516460755204,n.a.,JJS-21-017,JJS-21-017-S3JJS-21-017.xls
,16.376716666666667,n.a.,0.18332487620130675,0.10716595386511889,0.14133145951398907,1.778650044899203,n.a.,JJS-21-017,JJS-21-017-S3JJS-21-017.xls
,2.2666833333333334,n.a.,0.05198947736451995,0.12468124440996721,2.494139797621308,1.0717838906961112,n.a.,JJS-21-017,JJS-21-017-M2JJS-21-017.xls
,2.506683333333333,n.a.,0.02314227224554594,0.05549983281843973,1.2153876025373,1.0137225271714994,n.a.,JJS-21-017,JJS-21-017-M2JJS-21-017.xls
Cis Acid,3.85335,n.a.,0.18137029539261937,0.4349625207809382,5.206247423967578,0.9690765979785796,0.004754868620606378,JJS-21-017,JJS-21-017-M2JJS-21-017.xls
,5.42335,n.a.,0.34487640197824165,0.8270831165466611,7.423760531554397,0.969334749273437,n.a.,JJS-21-017,JJS-21-017-M2JJS-21-017.xls
Cis Mono Ester,7.95335,n.a.,0.2944156008550422,0.7060679458448681,6.261213998863983,0.9408973767503143,n.a.,JJS-21-017,JJS-21-017-M2JJS-21-017.xls
,10.266683333333333,n.a.,0.010234810568612135,0.0245451384142151,0.25459126193903103,0.9670743576667143,n.a.,JJS-21-017,JJS-21-017-M2JJS-21-017.xls
,11.50335,n.a.,0.009723787987604399,0.02331960327611579,0.17791395249153227,0.8384081394246268,n.a.,JJS-21-017,JJS-21-017-M2JJS-21-017.xls
Trans/Trans Atracurium,12.816683333333334,n.a.,0.00458339816979365,0.010991912525480246,0.06973093553855189,n.a.,n.a.,JJS-21-017,JJS-21-017-M2JJS-21-017.xls
Cis/Trans Atracurium,13.076683333333333,n.a.,0.07876432327522541,0.18889272096753126,2.0773593441589364,n.a.,n.a.,JJS-21-017,JJS-21-017-M2JJS-21-017.xls
Cis,13.276683333333333,n.a.,98.77462003456407,236.88144536793695,1743.631298973361,1.9255841908343263,2.060064132020535,JJS-21-017,JJS-21-017-M2JJS-21-017.xls
trans-monoquaternary,14.610016666666667,n.a.,0.01297140595312324,0.03110804566552495,0.14693650067206723,n.a.,n.a.,JJS-21-017,JJS-21-017-M2JJS-21-017.xls
cis-monoacrylate,15.28335,n.a.,0.19022794733899648,0.4562049552736217,3.091620783046034,0.6874618154183264,n.a.,JJS-21-017,JJS-21-017-M2JJS-21-017.xls
,15.56335,n.a.,0.006099074196507149,0.014626809099031107,0.08336582081803903,1.7609895160399704,n.a.,JJS-21-017,JJS-21-017-M2JJS-21-017.xls
,16.386683333333334,n.a.,0.016981170110098157,0.04072426822103961,0.15456878566326432,0.7692907682290201,n.a.,JJS-21-017,JJS-21-017-M2JJS-21-017.xls
,2.0933333333333333,n.a.,0.011118310302711189,0.006130027279999754,0.12090233607007606,0.6568974243404816,n.a.,JJS-21-017,JJS-21-017-PF2JJS-21-017.xls
,2.27,n.a.,0.05062206173905839,0.02791023194905702,0.5953060468615089,0.9980076218917769,n.a.,JJS-21-017,JJS-21-017-PF2JJS-21-017.xls
,2.506666666666667,n.a.,0.10042078788746439,0.05536652175278076,1.2060871824678845,1.0472994503486013,n.a.,JJS-21-017,JJS-21-017-PF2JJS-21-017.xls
Cis Acid,3.85,n.a.,0.1256328608291037,0.06926707774642896,0.8286876415610835,0.9779675298073816,0.000757205135344229,JJS-21-017,JJS-21-017-PF2JJS-21-017.xls
,5.423333333333333,n.a.,0.2813221863508507,0.15510564373971183,1.3822603795666006,0.9533926709474402,n.a.,JJS-21-017,JJS-21-017-PF2JJS-21-017.xls
Cis Mono Ester,7.953333333333333,n.a.,0.21310329355511493,0.11749348303690564,1.0372418919925037,0.9294173565216785,n.a.,JJS-21-017,JJS-21-017-PF2JJS-21-017.xls
,10.253333333333334,n.a.,0.012588039641401762,0.006940355530884446,0.06446053957304715,1.1132797744881968,n.a.,JJS-21-017,JJS-21-017-PF2JJS-21-017.xls
Cis/Trans Atracurium,13.09,n.a.,0.08935713805048044,0.04926663125947996,0.492203031438739,n.a.,n.a.,JJS-21-017,JJS-21-017-PF2JJS-21-017.xls
Cis,13.373333333333333,n.a.,97.71798144860536,53.87634233237687,544.7410514572135,1.1768530759428375,0.4685412157587756,JJS-21-017,JJS-21-017-PF2JJS-21-017.xls
cis-monoacrylate,15.28,n.a.,0.2430577618534285,0.1340087360589205,0.8404829613128559,n.a.,n.a.,JJS-21-017,JJS-21-017-PF2JJS-21-017.xls
,16.393333333333334,n.a.,1.1547961111850238,0.6366913201438202,0.43003365553128237,n.a.,n.a.,JJS-21-017,JJS-21-017-PF2JJS-21-017.xls
,2.0934,n.a.,0.006809340967022876,0.006330090891256388,0.12109399245271488,0.6616838872662126,n.a.,JJS-21-017,JJS-21-017-M5JJS-21-017.xls
,2.2700666666666667,n.a.,0.05059467087050109,0.04703375360031342,0.9980091876755132,1.0003120306333781,n.a.,JJS-21-017,JJS-21-017-M5JJS-21-017.xls
,2.5067333333333335,n.a.,0.060103876217357945,0.05587368898330287,1.2158833293473152,1.0409582528245445,n.a.,JJS-21-017,JJS-21-017-M5JJS-21-017.xls
Cis Acid,3.8534,n.a.,0.1800788694877503,0.16740468967153813,1.982988095591069,0.9545881616248005,0.0018300135479084902,JJS-21-017,JJS-21-017-M5JJS-21-017.xls
,5.420066666666667,n.a.,0.2754931791881304,0.2561036189298801,2.2936556675944466,0.9600247506545868,n.a.,JJS-21-017,JJS-21-017-M5JJS-21-017.xls
Cis Mono Ester,7.950066666666666,n.a.,0.27200910510304477,0.25286475840912326,2.2451942337909956,0.9384258404694983,n.a.,JJS-21-017,JJS-21-017-M5JJS-21-017.xls
,10.2634,n.a.,0.012066684233594095,0.011217415653682075,0.10409625256815577,1.005208644762423,n.a.,JJS-21-017,JJS-21-017-M5JJS-21-017.xls
,11.490066666666667,n.a.,0.010395819066082194,0.009664148101270328,0.07905017848840998,0.8547630209128705,n.a.,JJS-21-017,JJS-21-017-M5JJS-21-017.xls
Cis/Trans Atracurium,13.090066666666667,n.a.,0.08365755572329879,0.07776963057562342,0.8076138072558322,n.a.,n.a.,JJS-21-017,JJS-21-017-M5JJS-21-017.xls
Cis,13.346733333333333,n.a.,98.46459449993515,91.53453113507443,864.5307413189037,1.346069051284804,0.7960395721994661,JJS-21-017,JJS-21-017-M5JJS-21-017.xls
cis-monoacrylate,15.280066666666666,n.a.,0.16090620158172633,0.1495814185119992,1.1935652381067272,0.7899008164581796,n.a.,JJS-21-017,JJS-21-017-M5JJS-21-017.xls
,16.396733333333334,n.a.,0.4232901976263537,0.39349849527717096,0.31995177298779764,1.5978780932134722,n.a.,JJS-21-017,JJS-21-017-M5JJS-21-017.xls
,2.27335,n.a.,0.05098481319693392,0.030338469300113455,0.6450775551098191,0.9830062974988477,n.a.,JJS-21-017,JJS-21-017-PF5JJS-21-017.xls
,2.5100166666666666,n.a.,0.09186079820054718,0.05466168906663397,1.1925661016186384,0.9990268011738909,n.a.,JJS-21-017,JJS-21-017-PF5JJS-21-017.xls
Cis Acid,3.850016666666667,n.a.,0.11743855594221357,0.0698817118411403,0.8381524523193162,0.9864842229400006,0.0007639241150964399,JJS-21-017,JJS-21-017-PF5JJS-21-017.xls
,5.420016666666666,n.a.,0.28285577538828516,0.16831308618962124,1.491625948380837,0.9610473826232216,n.a.,JJS-21-017,JJS-21-017-PF5JJS-21-017.xls
Cis Mono Ester,7.9500166666666665,n.a.,0.211522435790825,0.1258662437329687,1.099142485772631,0.916369519215278,n.a.,JJS-21-017,JJS-21-017-PF5JJS-21-017.xls
Cis/Trans Atracurium,13.090016666666667,n.a.,0.08767709631626283,0.052172180853925235,0.5169032180980533,n.a.,n.a.,JJS-21-017,JJS-21-017-PF5JJS-21-017.xls
Cis,13.366683333333333,n.a.,97.95347699568373,58.28713235045516,582.4968013599494,1.216630138408438,0.506900109998059,JJS-21-017,JJS-21-017-PF5JJS-21-017.xls
cis-monoacrylate,15.28335,n.a.,0.2881748297752104,0.1714781849338306,0.9491860858555485,n.a.,n.a.,JJS-21-017,JJS-21-017-PF5JJS-21-017.xls
,16.240016666666666,n.a.,0.9160086997059929,0.5450701899666534,0.3859206633758048,n.a.,n.a.,JJS-21-017,JJS-21-017-PF5JJS-21-017.xls
,2.0934,n.a.,0.014193732211987187,0.006250323112666284,0.11985190223888671,0.6570347671245194,n.a.,JJS-21-017,JJS-21-017-PF1JJS-21-017.xls
,2.2700666666666667,n.a.,0.050612646588611844,0.022287682340437865,0.47177246747544516,1.005730115396747,n.a.,JJS-21-017,JJS-21-017-PF1JJS-21-017.xls
,2.5067333333333335,n.a.,0.12681432861387357,0.055843700396372306,1.2133143514857423,1.0394989512040194,n.a.,JJS-21-017,JJS-21-017-PF1JJS-21-017.xls
Cis Acid,3.8500666666666667,n.a.,0.1439446999385055,0.0633871959491824,0.7627742666208387,0.968270112667353,0.0006929281824692873,JJS-21-017,JJS-21-017-PF1JJS-21-017.xls
,5.420066666666667,n.a.,0.303251978749447,0.13353942595441465,1.189118451235212,0.9821009481141268,n.a.,JJS-21-017,JJS-21-017-PF1JJS-21-017.xls
Cis Mono Ester,7.9534,n.a.,0.2331584722397407,0.10267319167281799,0.9023767876178713,0.9063939302079725,n.a.,JJS-21-017,JJS-21-017-PF1JJS-21-017.xls
,8.756733333333333,n.a.,0.18945784761094256,0.08342927329561697,4.379386751600634,1.190185959981955,n.a.,JJS-21-017,JJS-21-017-PF1JJS-21-017.xls
,8.800066666666666,n.a.,0.09977650139683263,0.043937377672584044,0.2221240580759084,24.55147285824225,n.a.,JJS-21-017,JJS-21-017-PF1JJS-21-017.xls
Cis/Trans Atracurium,13.096733333333333,n.a.,0.09185122457470703,0.04044741885443928,0.3959067491919653,n.a.,n.a.,JJS-21-017,JJS-21-017-PF1JJS-21-017.xls
Cis,13.3834,n.a.,96.98902346938789,42.709889549253035,442.3772500327075,1.1386197276131196,0.3714309975030407,JJS-21-017,JJS-21-017-PF1JJS-21-017.xls
cis-monoacrylate,15.290066666666666,n.a.,0.25224295557232973,0.11107719602385367,0.723189112939543,n.a.,n.a.,JJS-21-017,JJS-21-017-PF1JJS-21-017.xls
,16.396733333333334,n.a.,1.5056721431151217,0.6630347293900825,0.43217923651913004,n.a.,n.a.,JJS-21-017,JJS-21-017-PF1JJS-21-017.xls
,2.2667333333333333,n.a.,0.052471632052162924,0.06186077377000895,1.2680781184755041,1.0267628381456613,n.a.,JJS-21-017,JJS-21-017-M1JJS-21-017.xls
,2.5067333333333335,n.a.,0.04720633908736818,0.055653322539900685,1.221452840810132,1.0028595103385345,n.a.,JJS-21-017,JJS-21-017-M1JJS-21-017.xls
Cis Acid,3.8534,n.a.,0.10942155171051518,0.1290011686543014,1.5226990833672431,0.9566787897907552,0.0014101987632281754,JJS-21-017,JJS-21-017-M1JJS-21-017.xls
,5.426733333333333,n.a.,0.315269383026706,0.3716828925892241,3.2908559940537163,0.9607209012491246,n.a.,JJS-21-017,JJS-21-017-M1JJS-21-017.xls
Cis Mono Ester,7.960066666666667,n.a.,0.20623355939634244,0.2431364732264881,2.142343672124989,0.9276842636539879,n.a.,JJS-21-017,JJS-21-017-M1JJS-21-017.xls
,10.280066666666666,n.a.,0.010516327011925342,0.012398092087728987,0.11516462828707187,0.9596259598699174,n.a.,JJS-21-017,JJS-21-017-M1JJS-21-017.xls
,11.496733333333333,n.a.,0.011099626023256079,0.013085765155422585,0.0952938833578276,1.2156965100233983,n.a.,JJS-21-017,JJS-21-017-M1JJS-21-017.xls
Cis/Trans Atracurium,13.1034,n.a.,0.08176373291715182,0.0963943294073863,1.0188713259257676,n.a.,n.a.,JJS-21-017,JJS-21-017-M1JJS-21-017.xls
Cis,13.346733333333333,n.a.,98.95486741826718,116.66160222951034,1046.3029979215896,1.4593131747838268,1.0145597598991642,JJS-21-017,JJS-21-017-M1JJS-21-017.xls
cis-monoacrylate,15.300066666666666,n.a.,0.18816167153777455,0.22183084725883234,1.758507503274911,0.7542301937334832,n.a.,JJS-21-017,JJS-21-017-M1JJS-21-017.xls
,16.4034,n.a.,0.022988758969619962,0.02710230961482557,0.09143023995580413,0.6397029411437639,n.a.,JJS-21-017,JJS-21-017-M1JJS-21-017.xls
